dataset,Metric,test metric,mlflow_run_name,mlflow_run_id,mlflow_run_status,Seed,experiment_id,experiment_name,index,batch_size,lr,decoder,backbone,early_stop_patience,n_trials,partition_name,data_percentages,batch_size_selection,weight_decay,partition name,frozen_or_full_ft
biomassters,RMSE,0.953811910434922,biomassters_2007,381b70d83acb4342b0410256c5fb0489,FINISHED,2007,825820043717596941,final_main_dinov3_vitl16,0,8,0.0001979236262645,UNet,dinov3_vitl16,10.0,16,default,100,HPO,0.01,100%,full_ft
biomassters,RMSE,0.9537442079003204,biomassters_913,54fce21066d548129d17c21e67a7084c,FINISHED,913,825820043717596941,final_main_dinov3_vitl16,0,8,0.0001979236262645,UNet,dinov3_vitl16,10.0,16,default,100,HPO,0.01,100%,full_ft
biomassters,RMSE,0.9540785038195536,biomassters_1829,8fc911b5d8fb47299211f22a564762a3,FINISHED,1829,825820043717596941,final_main_dinov3_vitl16,0,8,0.0001979236262645,UNet,dinov3_vitl16,10.0,16,default,100,HPO,0.01,100%,full_ft
biomassters,RMSE,0.9537939807222338,biomassters_2254,f13c80106bab4a829cde491f67582989,FINISHED,2254,825820043717596941,final_main_dinov3_vitl16,0,8,0.0001979236262645,UNet,dinov3_vitl16,10.0,16,default,100,HPO,0.01,100%,full_ft
so2sat,Overall_Accuracy,0.6267748475074768,so2sat_2254,1a11e48e102c4c80a61913eae2e402eb,FINISHED,2254,825820043717596941,final_main_dinov3_vitl16,0,32,6.110653404684386e-05,UNet,dinov3_vitl16,10.0,16,default,100,HPO,0.01,100%,full_ft
so2sat,Overall_Accuracy,0.6176470518112183,so2sat_913,2dfada1b3f0e4f6a82207f6ae78c6b78,FINISHED,913,825820043717596941,final_main_dinov3_vitl16,0,32,6.110653404684386e-05,UNet,dinov3_vitl16,10.0,16,default,100,HPO,0.01,100%,full_ft
so2sat,Overall_Accuracy,0.6227180361747742,so2sat_1829,4f341c3d778544aba2c1dde8d5a5091e,FINISHED,1829,825820043717596941,final_main_dinov3_vitl16,0,32,6.110653404684386e-05,UNet,dinov3_vitl16,10.0,16,default,100,HPO,0.01,100%,full_ft
so2sat,Overall_Accuracy,0.6247464418411255,so2sat_205,b4633a38404542ceb3d315a2092d8d4d,FINISHED,205,825820043717596941,final_main_dinov3_vitl16,0,32,6.110653404684386e-05,UNet,dinov3_vitl16,10.0,16,default,100,HPO,0.01,100%,full_ft
so2sat,Overall_Accuracy,0.6176470518112183,so2sat_2007,e88cebb808bd4c76b1f3a3cd7b549b21,FINISHED,2007,825820043717596941,final_main_dinov3_vitl16,0,32,6.110653404684386e-05,UNet,dinov3_vitl16,10.0,16,default,100,HPO,0.01,100%,full_ft
treesatai,Multilabel_F1_Score,0.5727145671844482,treesatai_1829,023f8aca8edc4d5d849453349a121bf3,FINISHED,1829,327135407105410603,final_main_ssl4eos12_resnet50_sentinel2_all_dino,0,8,2.2851560103668793e-05,UNet,ssl4eos12_resnet50_sentinel2_all_dino,10.0,16,default,100,HPO,0.01,100%,full_ft
treesatai,Multilabel_F1_Score,0.5702393054962158,treesatai_2254,28a8bd2246d3410f9a3ff85b1f128cf8,FINISHED,2254,327135407105410603,final_main_ssl4eos12_resnet50_sentinel2_all_dino,0,8,2.2851560103668793e-05,UNet,ssl4eos12_resnet50_sentinel2_all_dino,10.0,16,default,100,HPO,0.01,100%,full_ft
treesatai,Multilabel_F1_Score,0.5480666160583496,treesatai_2007,4176596fea4346c48c1a110f327107fa,FINISHED,2007,327135407105410603,final_main_ssl4eos12_resnet50_sentinel2_all_dino,0,8,2.2851560103668793e-05,UNet,ssl4eos12_resnet50_sentinel2_all_dino,10.0,16,default,100,HPO,0.01,100%,full_ft
treesatai,Multilabel_F1_Score,0.5676885843276978,treesatai_205,8968b82766f14215a6c2952887a462a7,FINISHED,205,327135407105410603,final_main_ssl4eos12_resnet50_sentinel2_all_dino,0,8,2.2851560103668793e-05,UNet,ssl4eos12_resnet50_sentinel2_all_dino,10.0,16,default,100,HPO,0.01,100%,full_ft
treesatai,Multilabel_F1_Score,0.5718318223953247,treesatai_913,95e7b39e8f6e47d5baa46049584918bd,FINISHED,913,327135407105410603,final_main_ssl4eos12_resnet50_sentinel2_all_dino,0,8,2.2851560103668793e-05,UNet,ssl4eos12_resnet50_sentinel2_all_dino,10.0,16,default,100,HPO,0.01,100%,full_ft
cloudsen12,Multiclass_Jaccard_Index,0.6710636019706726,cloudsen12_913,5ca84bdc22974fafa468e1a0a641c29d,FINISHED,913,327135407105410603,final_main_ssl4eos12_resnet50_sentinel2_all_dino,0,16,6.500219776205467e-05,UNet,ssl4eos12_resnet50_sentinel2_all_dino,10.0,16,default,100,HPO,0.01,100%,full_ft
cloudsen12,Multiclass_Jaccard_Index,0.6749141216278076,cloudsen12_205,abbce919bfc74fdca1f79b4cc5c92d0d,FINISHED,205,327135407105410603,final_main_ssl4eos12_resnet50_sentinel2_all_dino,0,16,6.500219776205467e-05,UNet,ssl4eos12_resnet50_sentinel2_all_dino,10.0,16,default,100,HPO,0.01,100%,full_ft
cloudsen12,Multiclass_Jaccard_Index,0.6760411262512207,cloudsen12_1829,f03b487a931a44609a91aa2a34ff66d1,FINISHED,1829,327135407105410603,final_main_ssl4eos12_resnet50_sentinel2_all_dino,0,16,6.500219776205467e-05,UNet,ssl4eos12_resnet50_sentinel2_all_dino,10.0,16,default,100,HPO,0.01,100%,full_ft
cloudsen12,Multiclass_Jaccard_Index,0.6718355417251587,cloudsen12_2007,f5b0695b85ae4fabb626650c9c97b2fd,FINISHED,2007,327135407105410603,final_main_ssl4eos12_resnet50_sentinel2_all_dino,0,16,6.500219776205467e-05,UNet,ssl4eos12_resnet50_sentinel2_all_dino,10.0,16,default,100,HPO,0.01,100%,full_ft
cloudsen12,Multiclass_Jaccard_Index,0.6731922626495361,cloudsen12_2254,f63dd1c38a7249fc89163becd5bbf81e,FINISHED,2254,327135407105410603,final_main_ssl4eos12_resnet50_sentinel2_all_dino,0,16,6.500219776205467e-05,UNet,ssl4eos12_resnet50_sentinel2_all_dino,10.0,16,default,100,HPO,0.01,100%,full_ft
dynamic_earthnet,Multiclass_Jaccard_Index,0.3022202253341675,dynamic_earthnet_2254,3e9980bc897947f6b77738a9fb83be14,FINISHED,2254,327135407105410603,final_main_ssl4eos12_resnet50_sentinel2_all_dino,0,8,7.760890428648199e-05,UNet,ssl4eos12_resnet50_sentinel2_all_dino,10.0,16,default,100,HPO,0.01,100%,full_ft
dynamic_earthnet,Multiclass_Jaccard_Index,0.3226507902145386,dynamic_earthnet_913,44e16d26163c47e3b04ce5a026523bb1,FINISHED,913,327135407105410603,final_main_ssl4eos12_resnet50_sentinel2_all_dino,0,8,7.760890428648199e-05,UNet,ssl4eos12_resnet50_sentinel2_all_dino,10.0,16,default,100,HPO,0.01,100%,full_ft
dynamic_earthnet,Multiclass_Jaccard_Index,0.3066993355751037,dynamic_earthnet_1829,67a3c1afde764665a815b3f59a45fa67,FINISHED,1829,327135407105410603,final_main_ssl4eos12_resnet50_sentinel2_all_dino,0,8,7.760890428648199e-05,UNet,ssl4eos12_resnet50_sentinel2_all_dino,10.0,16,default,100,HPO,0.01,100%,full_ft
dynamic_earthnet,Multiclass_Jaccard_Index,0.3088655173778534,dynamic_earthnet_205,843ea53e0933432c950d786edd1e73a0,FINISHED,205,327135407105410603,final_main_ssl4eos12_resnet50_sentinel2_all_dino,0,8,7.760890428648199e-05,UNet,ssl4eos12_resnet50_sentinel2_all_dino,10.0,16,default,100,HPO,0.01,100%,full_ft
dynamic_earthnet,Multiclass_Jaccard_Index,0.2546171247959137,dynamic_earthnet_2007,f1c7736dff254098bb179ecd2ca220ce,FINISHED,2007,327135407105410603,final_main_ssl4eos12_resnet50_sentinel2_all_dino,0,8,7.760890428648199e-05,UNet,ssl4eos12_resnet50_sentinel2_all_dino,10.0,16,default,100,HPO,0.01,100%,full_ft
forestnet,Overall_Accuracy,0.5478348731994629,forestnet_913,25212e3c43fb4088a75ad0c4d0724b4c,FINISHED,913,327135407105410603,final_main_ssl4eos12_resnet50_sentinel2_all_dino,0,16,0.0001486189033941,UNet,ssl4eos12_resnet50_sentinel2_all_dino,10.0,16,default,100,HPO,0.01,100%,full_ft
forestnet,Overall_Accuracy,0.5276938676834106,forestnet_2254,267b7fa2866c4e7fadddabb8c6e349a1,FINISHED,2254,327135407105410603,final_main_ssl4eos12_resnet50_sentinel2_all_dino,0,16,0.0001486189033941,UNet,ssl4eos12_resnet50_sentinel2_all_dino,10.0,16,default,100,HPO,0.01,100%,full_ft
forestnet,Overall_Accuracy,0.5105740427970886,forestnet_2007,35781b55fb864fc19324b9ad49b43460,FINISHED,2007,327135407105410603,final_main_ssl4eos12_resnet50_sentinel2_all_dino,0,16,0.0001486189033941,UNet,ssl4eos12_resnet50_sentinel2_all_dino,10.0,16,default,100,HPO,0.01,100%,full_ft
forestnet,Overall_Accuracy,0.539778470993042,forestnet_1829,5764c167d4e74cf69c7106311be3a56a,FINISHED,1829,327135407105410603,final_main_ssl4eos12_resnet50_sentinel2_all_dino,0,16,0.0001486189033941,UNet,ssl4eos12_resnet50_sentinel2_all_dino,10.0,16,default,100,HPO,0.01,100%,full_ft
forestnet,Overall_Accuracy,0.5196374654769897,forestnet_205,7499e0e147d24162955d2e8ffd52414a,FINISHED,205,327135407105410603,final_main_ssl4eos12_resnet50_sentinel2_all_dino,0,16,0.0001486189033941,UNet,ssl4eos12_resnet50_sentinel2_all_dino,10.0,16,default,100,HPO,0.01,100%,full_ft
spacenet2,Multiclass_Jaccard_Index,0.851266622543335,spacenet2_913,3c9dd7185d3c474b87c6d23ccc4d21fb,FINISHED,913,327135407105410603,final_main_ssl4eos12_resnet50_sentinel2_all_dino,0,8,3.130073484675889e-05,UNet,ssl4eos12_resnet50_sentinel2_all_dino,10.0,16,default,100,HPO,0.01,100%,full_ft
spacenet2,Multiclass_Jaccard_Index,0.8539236187934875,spacenet2_1829,56817dae78ab43799e1097977ac8516d,FINISHED,1829,327135407105410603,final_main_ssl4eos12_resnet50_sentinel2_all_dino,0,8,3.130073484675889e-05,UNet,ssl4eos12_resnet50_sentinel2_all_dino,10.0,16,default,100,HPO,0.01,100%,full_ft
spacenet2,Multiclass_Jaccard_Index,0.8452434539794922,spacenet2_2007,6d39052e33384c00aa7e78ebad8ee290,FINISHED,2007,327135407105410603,final_main_ssl4eos12_resnet50_sentinel2_all_dino,0,8,3.130073484675889e-05,UNet,ssl4eos12_resnet50_sentinel2_all_dino,10.0,16,default,100,HPO,0.01,100%,full_ft
spacenet2,Multiclass_Jaccard_Index,0.8493720293045044,spacenet2_2254,828835d21ed24474a8c2393aba1ce99a,FINISHED,2254,327135407105410603,final_main_ssl4eos12_resnet50_sentinel2_all_dino,0,8,3.130073484675889e-05,UNet,ssl4eos12_resnet50_sentinel2_all_dino,10.0,16,default,100,HPO,0.01,100%,full_ft
spacenet2,Multiclass_Jaccard_Index,0.8526054620742798,spacenet2_205,ceea4ab07ef54d1480e954e7b32ab1a0,FINISHED,205,327135407105410603,final_main_ssl4eos12_resnet50_sentinel2_all_dino,0,8,3.130073484675889e-05,UNet,ssl4eos12_resnet50_sentinel2_all_dino,10.0,16,default,100,HPO,0.01,100%,full_ft
fotw,Multiclass_Jaccard_Index,0.5604934692382812,fotw_2254,0f15650fd68f4ead929f64fcddea838d,FINISHED,2254,327135407105410603,final_main_ssl4eos12_resnet50_sentinel2_all_dino,0,8,7.69516110529229e-05,UNet,ssl4eos12_resnet50_sentinel2_all_dino,10.0,16,default,100,HPO,0.01,100%,full_ft
fotw,Multiclass_Jaccard_Index,0.569739580154419,fotw_913,89c6d33e574b4f45b37e03c38e88fbfa,FINISHED,913,327135407105410603,final_main_ssl4eos12_resnet50_sentinel2_all_dino,0,8,7.69516110529229e-05,UNet,ssl4eos12_resnet50_sentinel2_all_dino,10.0,16,default,100,HPO,0.01,100%,full_ft
fotw,Multiclass_Jaccard_Index,0.5588899254798889,fotw_205,a8a3b68c4f8543ac97bbf45571998919,FINISHED,205,327135407105410603,final_main_ssl4eos12_resnet50_sentinel2_all_dino,0,8,7.69516110529229e-05,UNet,ssl4eos12_resnet50_sentinel2_all_dino,10.0,16,default,100,HPO,0.01,100%,full_ft
fotw,Multiclass_Jaccard_Index,0.5636380910873413,fotw_1829,b2e50c80c3814452996ccb44123f133b,FINISHED,1829,327135407105410603,final_main_ssl4eos12_resnet50_sentinel2_all_dino,0,8,7.69516110529229e-05,UNet,ssl4eos12_resnet50_sentinel2_all_dino,10.0,16,default,100,HPO,0.01,100%,full_ft
fotw,Multiclass_Jaccard_Index,0.5673350095748901,fotw_2007,fdb1d102752248dbb370ac2e11390390,FINISHED,2007,327135407105410603,final_main_ssl4eos12_resnet50_sentinel2_all_dino,0,8,7.69516110529229e-05,UNet,ssl4eos12_resnet50_sentinel2_all_dino,10.0,16,default,100,HPO,0.01,100%,full_ft
caffe,Multiclass_Jaccard_Index,0.6174050569534302,caffe_1829,5c3aa6b4ec3f41df93cf14fd37909738,FINISHED,1829,327135407105410603,final_main_ssl4eos12_resnet50_sentinel2_all_dino,0,16,1.939341181252716e-05,UNet,ssl4eos12_resnet50_sentinel2_all_dino,10.0,16,default,100,HPO,0.01,100%,full_ft
caffe,Multiclass_Jaccard_Index,0.5635949373245239,caffe_913,68fd4c1a2e52480fb4cc20afdf3e0af8,FINISHED,913,327135407105410603,final_main_ssl4eos12_resnet50_sentinel2_all_dino,0,16,1.939341181252716e-05,UNet,ssl4eos12_resnet50_sentinel2_all_dino,10.0,16,default,100,HPO,0.01,100%,full_ft
caffe,Multiclass_Jaccard_Index,0.6144565343856812,caffe_2254,6d3a3b868bc84963999cba4d7b68b132,FINISHED,2254,327135407105410603,final_main_ssl4eos12_resnet50_sentinel2_all_dino,0,16,1.939341181252716e-05,UNet,ssl4eos12_resnet50_sentinel2_all_dino,10.0,16,default,100,HPO,0.01,100%,full_ft
caffe,Multiclass_Jaccard_Index,0.6139389276504517,caffe_2007,7df8f60378a44cafb5b78fd9137a2284,FINISHED,2007,327135407105410603,final_main_ssl4eos12_resnet50_sentinel2_all_dino,0,16,1.939341181252716e-05,UNet,ssl4eos12_resnet50_sentinel2_all_dino,10.0,16,default,100,HPO,0.01,100%,full_ft
caffe,Multiclass_Jaccard_Index,0.5596897006034851,caffe_205,b78916f9e2e1463dbef12e5e989abb5f,FINISHED,205,327135407105410603,final_main_ssl4eos12_resnet50_sentinel2_all_dino,0,16,1.939341181252716e-05,UNet,ssl4eos12_resnet50_sentinel2_all_dino,10.0,16,default,100,HPO,0.01,100%,full_ft
burn_scars,Multiclass_Jaccard_Index,0.8931328058242798,burn_scars_205,3aad821d7d0742868dca8f28d68d90b3,FINISHED,205,327135407105410603,final_main_ssl4eos12_resnet50_sentinel2_all_dino,0,32,4.990060773725829e-05,UNet,ssl4eos12_resnet50_sentinel2_all_dino,10.0,16,default,100,HPO,0.01,100%,full_ft
burn_scars,Multiclass_Jaccard_Index,0.8944097757339478,burn_scars_2254,3bd5dfa4d1db45299f33ed9596f80927,FINISHED,2254,327135407105410603,final_main_ssl4eos12_resnet50_sentinel2_all_dino,0,32,4.990060773725829e-05,UNet,ssl4eos12_resnet50_sentinel2_all_dino,10.0,16,default,100,HPO,0.01,100%,full_ft
burn_scars,Multiclass_Jaccard_Index,0.8885810375213623,burn_scars_913,44c0776097ff455fae7b90ca20d80d21,FINISHED,913,327135407105410603,final_main_ssl4eos12_resnet50_sentinel2_all_dino,0,32,4.990060773725829e-05,UNet,ssl4eos12_resnet50_sentinel2_all_dino,10.0,16,default,100,HPO,0.01,100%,full_ft
burn_scars,Multiclass_Jaccard_Index,0.8900976181030273,burn_scars_1829,6ffeef01e2f84fda97efaf4733ec9cf4,FINISHED,1829,327135407105410603,final_main_ssl4eos12_resnet50_sentinel2_all_dino,0,32,4.990060773725829e-05,UNet,ssl4eos12_resnet50_sentinel2_all_dino,10.0,16,default,100,HPO,0.01,100%,full_ft
burn_scars,Multiclass_Jaccard_Index,0.8965053558349609,burn_scars_2007,95b3b31b8f224bb7a1e4e1b4fffa20e4,FINISHED,2007,327135407105410603,final_main_ssl4eos12_resnet50_sentinel2_all_dino,0,32,4.990060773725829e-05,UNet,ssl4eos12_resnet50_sentinel2_all_dino,10.0,16,default,100,HPO,0.01,100%,full_ft
pastis,Multiclass_Jaccard_Index,0.3455792665481567,pastis_913,3f858b4dad7146af9da8bd95a5824055,FINISHED,913,327135407105410603,final_main_ssl4eos12_resnet50_sentinel2_all_dino,0,32,0.0001552996922989,UNet,ssl4eos12_resnet50_sentinel2_all_dino,10.0,16,default,100,HPO,0.01,100%,full_ft
pastis,Multiclass_Jaccard_Index,0.3272836208343506,pastis_2254,4b0a31ccd5a544549c51e9e1f911ee15,FINISHED,2254,327135407105410603,final_main_ssl4eos12_resnet50_sentinel2_all_dino,0,32,0.0001552996922989,UNet,ssl4eos12_resnet50_sentinel2_all_dino,10.0,16,default,100,HPO,0.01,100%,full_ft
pastis,Multiclass_Jaccard_Index,0.323834478855133,pastis_2007,4ed021a9358243e29ae16fbe25a95e13,FINISHED,2007,327135407105410603,final_main_ssl4eos12_resnet50_sentinel2_all_dino,0,32,0.0001552996922989,UNet,ssl4eos12_resnet50_sentinel2_all_dino,10.0,16,default,100,HPO,0.01,100%,full_ft
pastis,Multiclass_Jaccard_Index,0.3433836102485657,pastis_1829,9278b48652404e67a8946ea944387011,FINISHED,1829,327135407105410603,final_main_ssl4eos12_resnet50_sentinel2_all_dino,0,32,0.0001552996922989,UNet,ssl4eos12_resnet50_sentinel2_all_dino,10.0,16,default,100,HPO,0.01,100%,full_ft
pastis,Multiclass_Jaccard_Index,0.3418747186660766,pastis_205,e16e22e6f02f482c86ed59481b682578,FINISHED,205,327135407105410603,final_main_ssl4eos12_resnet50_sentinel2_all_dino,0,32,0.0001552996922989,UNet,ssl4eos12_resnet50_sentinel2_all_dino,10.0,16,default,100,HPO,0.01,100%,full_ft
benv2,Multilabel_F1_Score,0.7297269105911255,benv2_1829,2fbddbdfa8e44500856c1987323ec184,FINISHED,1829,327135407105410603,final_main_ssl4eos12_resnet50_sentinel2_all_dino,0,32,0.0001234032026789,UNet,ssl4eos12_resnet50_sentinel2_all_dino,10.0,16,default,100,HPO,0.01,100%,full_ft
benv2,Multilabel_F1_Score,0.736300528049469,benv2_913,482184a7f41d48259a98c4fe6fef153a,FINISHED,913,327135407105410603,final_main_ssl4eos12_resnet50_sentinel2_all_dino,0,32,0.0001234032026789,UNet,ssl4eos12_resnet50_sentinel2_all_dino,10.0,16,default,100,HPO,0.01,100%,full_ft
benv2,Multilabel_F1_Score,0.7385546565055847,benv2_2254,849bd5f4450a4ceebf6a53e2f2e901ed,FINISHED,2254,327135407105410603,final_main_ssl4eos12_resnet50_sentinel2_all_dino,0,32,0.0001234032026789,UNet,ssl4eos12_resnet50_sentinel2_all_dino,10.0,16,default,100,HPO,0.01,100%,full_ft
benv2,Multilabel_F1_Score,0.7327044010162354,benv2_205,948efd88e92146ee9474975033adc622,FINISHED,205,327135407105410603,final_main_ssl4eos12_resnet50_sentinel2_all_dino,0,32,0.0001234032026789,UNet,ssl4eos12_resnet50_sentinel2_all_dino,10.0,16,default,100,HPO,0.01,100%,full_ft
benv2,Multilabel_F1_Score,0.7404528260231018,benv2_2007,e2289c4220ff4fc7a7686e735a0b6555,FINISHED,2007,327135407105410603,final_main_ssl4eos12_resnet50_sentinel2_all_dino,0,32,0.0001234032026789,UNet,ssl4eos12_resnet50_sentinel2_all_dino,10.0,16,default,100,HPO,0.01,100%,full_ft
kuro_siwo,Multiclass_Jaccard_Index,0.4584973454475403,kuro_siwo_mean_205,1845fe72843941e6bd8d811bab0ff2fc,FINISHED,205,327135407105410603,final_main_ssl4eos12_resnet50_sentinel2_all_dino,0,16,2.1752352355967176e-05,UNet,ssl4eos12_resnet50_sentinel2_all_dino,10.0,16,default,100,HPO,0.01,100%,full_ft
kuro_siwo,Multiclass_Jaccard_Index,0.5106662511825562,kuro_siwo_mean_913,1f11922a9f124d949a99e2723df10d50,FINISHED,913,327135407105410603,final_main_ssl4eos12_resnet50_sentinel2_all_dino,0,16,2.1752352355967176e-05,UNet,ssl4eos12_resnet50_sentinel2_all_dino,10.0,16,default,100,HPO,0.01,100%,full_ft
kuro_siwo,Multiclass_Jaccard_Index,0.4396819174289703,kuro_siwo_mean_2254,368a85da7a0a46458b5d3434370cbe5d,FINISHED,2254,327135407105410603,final_main_ssl4eos12_resnet50_sentinel2_all_dino,0,16,2.1752352355967176e-05,UNet,ssl4eos12_resnet50_sentinel2_all_dino,10.0,16,default,100,HPO,0.01,100%,full_ft
kuro_siwo,Multiclass_Jaccard_Index,0.4165369868278503,kuro_siwo_mean_2007,89d1c9ffb5464bb98ac1005876f4ade5,FINISHED,2007,327135407105410603,final_main_ssl4eos12_resnet50_sentinel2_all_dino,0,16,2.1752352355967176e-05,UNet,ssl4eos12_resnet50_sentinel2_all_dino,10.0,16,default,100,HPO,0.01,100%,full_ft
kuro_siwo,Multiclass_Jaccard_Index,0.5636301040649414,kuro_siwo_mean_1829,8e519000071b4dc1841ff188a2678325,FINISHED,1829,327135407105410603,final_main_ssl4eos12_resnet50_sentinel2_all_dino,0,16,2.1752352355967176e-05,UNet,ssl4eos12_resnet50_sentinel2_all_dino,10.0,16,default,100,HPO,0.01,100%,full_ft
spacenet7,Multiclass_Jaccard_Index,0.5740635395050049,spacenet7_205,741c2963bc7d4b93baa0d1f9b337452e,FINISHED,205,327135407105410603,final_main_ssl4eos12_resnet50_sentinel2_all_dino,0,8,0.0007838689708284,UNet,ssl4eos12_resnet50_sentinel2_all_dino,10.0,16,default,100,HPO,0.01,100%,full_ft
spacenet7,Multiclass_Jaccard_Index,0.5840244889259338,spacenet7_2007,9fd8e36742b4473cb1394323395f183b,FINISHED,2007,327135407105410603,final_main_ssl4eos12_resnet50_sentinel2_all_dino,0,8,0.0007838689708284,UNet,ssl4eos12_resnet50_sentinel2_all_dino,10.0,16,default,100,HPO,0.01,100%,full_ft
spacenet7,Multiclass_Jaccard_Index,0.58834308385849,spacenet7_913,baa88f8ec2c74bbea487510ffcbd78cb,FINISHED,913,327135407105410603,final_main_ssl4eos12_resnet50_sentinel2_all_dino,0,8,0.0007838689708284,UNet,ssl4eos12_resnet50_sentinel2_all_dino,10.0,16,default,100,HPO,0.01,100%,full_ft
spacenet7,Multiclass_Jaccard_Index,0.5710682272911072,spacenet7_1829,bffa0038077c41d1a9c4f2d2aa94ac6b,FINISHED,1829,327135407105410603,final_main_ssl4eos12_resnet50_sentinel2_all_dino,0,8,0.0007838689708284,UNet,ssl4eos12_resnet50_sentinel2_all_dino,10.0,16,default,100,HPO,0.01,100%,full_ft
spacenet7,Multiclass_Jaccard_Index,0.5696565508842468,spacenet7_2254,d97eeb0442154882aa525186d97864f1,FINISHED,2254,327135407105410603,final_main_ssl4eos12_resnet50_sentinel2_all_dino,0,8,0.0007838689708284,UNet,ssl4eos12_resnet50_sentinel2_all_dino,10.0,16,default,100,HPO,0.01,100%,full_ft
flair2,Multiclass_Jaccard_Index,0.4404801726341247,flair2_2007,40371b7f5f6240d3b05b7adffe27868a,FINISHED,2007,327135407105410603,final_main_ssl4eos12_resnet50_sentinel2_all_dino,0,16,0.0001491339067852,UNet,ssl4eos12_resnet50_sentinel2_all_dino,10.0,16,default,100,HPO,0.01,100%,full_ft
flair2,Multiclass_Jaccard_Index,0.4311337769031524,flair2_2254,659e560032a6460e93212794482735b2,FINISHED,2254,327135407105410603,final_main_ssl4eos12_resnet50_sentinel2_all_dino,0,16,0.0001491339067852,UNet,ssl4eos12_resnet50_sentinel2_all_dino,10.0,16,default,100,HPO,0.01,100%,full_ft
flair2,Multiclass_Jaccard_Index,0.4062314331531524,flair2_205,8c74c50af100402c8fccd047959ea88e,FINISHED,205,327135407105410603,final_main_ssl4eos12_resnet50_sentinel2_all_dino,0,16,0.0001491339067852,UNet,ssl4eos12_resnet50_sentinel2_all_dino,10.0,16,default,100,HPO,0.01,100%,full_ft
flair2,Multiclass_Jaccard_Index,0.4119558036327362,flair2_1829,d28e941890d54df3a0f823e6d45b131e,FINISHED,1829,327135407105410603,final_main_ssl4eos12_resnet50_sentinel2_all_dino,0,16,0.0001491339067852,UNet,ssl4eos12_resnet50_sentinel2_all_dino,10.0,16,default,100,HPO,0.01,100%,full_ft
flair2,Multiclass_Jaccard_Index,0.425214022397995,flair2_913,e1f24818c86641e2b4119914b2c9c9a9,FINISHED,913,327135407105410603,final_main_ssl4eos12_resnet50_sentinel2_all_dino,0,16,0.0001491339067852,UNet,ssl4eos12_resnet50_sentinel2_all_dino,10.0,16,default,100,HPO,0.01,100%,full_ft
biomassters,RMSE,0.9492303488397869,biomassters_672,2101ca2def6c418aaecbb3767b69e415,FINISHED,672,327135407105410603,final_main_ssl4eos12_resnet50_sentinel2_all_dino,0,8,0.0001568828929409,UNet,ssl4eos12_resnet50_sentinel2_all_dino,10.0,16,default,100,HPO,0.01,100%,full_ft
